id,datetime,url,label,summary,cause,effect,sentiment,coins_mentioned
46,2022-10-24,https://cryptonews.com/news/crypto-fraudsters-preying-japanese-social-media-chat-app-users.htm,1,"Crypto-related fraud continues to rise in Japan with 24 cases reported in Fukuoka Prefecture in 2022, totaling $2 million in losses. Two men in their thirties were scammed through a Telegram chat by fraudsters posing as investors, losing $9,000 and $36,500 respectively to a bogus crypto exchange. The scammers used fake identities on social media to gain trust by allowing initial profits before requesting cancellation fees for withdrawals. Police report this follows a common pattern of overseas-based individuals using social media and dating apps to trick victims into sending coins to fake exchange wallets.",Rising cryptocurrency fraud cases in Japan involving fake exchanges and social media scams targeting investors through chat apps and dating platforms,"No specific cryptocurrency price movements mentioned, but negative sentiment regarding crypto security and fraud prevention in Japan's market",bearish,
47,2022-10-24,https://cryptonews.com/news/ftx-exchange-users-lose-millions-exploit-heres-what-you-need-know.htm,1,"FTX users lost millions through a phishing exploit involving fake 3Commas websites that stole API keys, enabling unauthorized trading. One user lost nearly $1.6 million worth of cryptocurrencies including BTC, ETH, and FTT through over 5,000 automated DMG trades. FTX CEO Sam Bankman-Fried promised to compensate affected users as a one-time gesture, while both platforms have disabled suspicious APIs. The incident highlights growing sophistication of crypto phishing scams targeting third-party trading platforms.","Phishing exploit using fake 3Commas websites that stole API keys, enabling unauthorized trading on FTX accounts","Multiple users lost millions of dollars, with one specific case losing nearly $1.6 million in BTC, ETH, FTT and other cryptocurrencies through unauthorized trades",bearish,"BTC,ETH,FTT,DMG"
48,2022-10-24,https://cryptonews.com/news/crypto-news-summary-bitcoin-mining-difficulty-rebreaks-record-nft-can-be-property-in-singapore-ed-sheerans-hacker-imprisoned.htm,1,"This appears to be a header or introduction to a cryptocurrency news digest rather than a full article with substantive content. The text only mentions that it will provide daily, bite-sized digest of crypto and blockchain news, focusing on stories that may be flying under the radar. No specific price movements, market analysis, or cryptocurrency developments are actually discussed in the provided content.",No specific catalyst mentioned,No price changes or market effects mentioned,neutral,
49,2022-10-25,https://cryptonews.com/news/kpmg-aspen-digital-study-reveals-wealthy-asian-investors-are-keen-on-crypto.htm,0,"A KPMG and Aspen Digital survey found that 92% of family offices and high-net-worth individuals in Hong Kong and Singapore are interested in digital assets, with 58% already investing and 34% planning to invest. All respondents who invest in digital assets own Bitcoin, and 87% own Ethereum. Despite growing interest, most allocate less than 5% of their portfolios to digital assets, though many plan to increase allocation.","Huge upside potential from outsized returns, increased mainstream institutional adoption providing confidence, and improved infrastructure and talent acquisition in the digital asset space","Strong adoption among wealthy investors with 92% interest rate, but limited portfolio allocation staying below 5% for most investors",bullish,"BTC,ETH"
50,2022-10-25,https://cryptonews.com/news/traders-bitcoin-price-predictions-as-btc-breaks-out-over-20000.htm,0,Error processing article,Unknown,Unknown,neutral,
51,2022-10-25,https://cryptonews.com/news/two-chinese-intelligence-officers-charged-with-bribing-fbi-agent-with-bitcoin.htm,0,"Two Chinese intelligence officials were charged by the U.S. Department of Justice for attempting to bribe a U.S. law enforcement agent to obtain confidential information about a criminal case against Huawei. The officials paid $61,000 in Bitcoin, jewelry, and cash to a double agent in exchange for trial evidence and witness information. This follows a previous incident in October 2021 where Chinese officers paid $41,000 for secret documents about planned arrests of Huawei executives. The accused face potential prison sentences of 20 and 60 years respectively if convicted.","Chinese intelligence officials using Bitcoin as part of $61,000 bribe payment to U.S. law enforcement agent",No specific price movements or market effects mentioned,neutral,BTC
52,2022-10-25,https://cryptonews.com/news/s-korean-mps-rage-after-terra-co-founder-and-bithumb-shareholders-snub-hearing.htm,0,"Key South Korean crypto industry leaders, including Terraform Labs co-founder Daniel Shin and Bithumb executives, failed to appear at a parliamentary hearing to answer questions about the Terra ecosystem collapse in May 2022. The executives were summoned to discuss the Terra Luna Classic crash and Bithumb's management structure but cited mental health issues for their absence. MPs responded by issuing legally binding attendance requests that could result in up to five years in jail for non-compliance.",Parliamentary investigation into Terra ecosystem crash and regulatory scrutiny of major crypto exchange executives,"No specific price movements mentioned, but increased regulatory pressure and potential legal consequences for crypto industry leaders",bearish,LUNC
53,2022-10-25,https://cryptonews.com/news/160-million-rug-pull-crypto-staking-platform-freeway-halts-withdrawals-citing-unprecedented-volatility.htm,0,"UK crypto platform Freeway halted withdrawals citing unprecedented market volatility, but users and analysts suspect it may be a rug-pull scheme. The platform promised annual rewards up to 43% through its Supercharger product, but removed executive information from its website and stopped communicating with users. Popular crypto analyst FatMan warned users to withdraw funds, claiming Freeway operates as a Ponzi scheme that could collapse within months.","Freeway platform halted withdrawals allegedly due to market volatility, but suspected to be a rug-pull or Ponzi scheme collapse with executives removing their information from the website","Freeway's native token FWT crashed 77% over the week, though it was up 9% on the day of reporting, trading at $0.0016. Bitcoin remained relatively stable, unchanged daily and down only 1.4% weekly.",bearish,"BTC,FWT"
54,2022-10-25,https://cryptonews.com/news/bitcoin-price-prediction-btc-about-surge-100-month.htm,0,Error processing article,Unknown,Unknown,neutral,
55,2022-10-26,https://cryptonews.com/news/sec-crackdown-crypto-makes-industry-move-attractive-investors-according-new-report.htm,0,"A Bloomberg survey of 564 respondents found that 60% view SEC regulatory crackdowns on crypto as positive, believing regulation brings clarity for traditional investors. Survey participants are more optimistic about Bitcoin than in July, with nearly half expecting it to trade between $17,600-$25,000 through year-end. About 43% of respondents plan to increase their Bitcoin exposure over the next 12 months, while the crypto space remains divisive with roughly half viewing it as either a 'Ponzi' or the 'future.'",SEC regulatory crackdown on crypto industry and investigations into bankrupt firms like Three Arrows Capital and Celsius,"Increased investor interest in crypto space, improved sentiment with Bitcoin expected to trade between $17,600-$25,000 through year-end, 43% of survey respondents planning to increase Bitcoin exposure",mixed,"BTC,CEL"
56,2022-10-26,https://cryptonews.com/news/monetary-authority-of-singapore-may-introduce-risk-test-before-permitting-cryptocurrency-trading.htm,0,"Singapore's Monetary Authority (MAS) proposed new regulations requiring retail crypto investors to pass risk awareness tests and prohibiting credit card purchases for crypto trading. The regulations also include stricter rules for stablecoins, requiring secure reserve backing and focusing on single-currency pegged stablecoins worth over S$5 million. The MAS stated that crypto trading is highly risky and not suitable for the general public, while acknowledging cryptocurrencies have a role in the digital asset ecosystem. New rules also ban incentives for retail customers and require proper business conduct from digital payment token service providers.",Regulatory proposal by Singapore's MAS to implement stricter crypto trading rules and stablecoin regulations to protect retail investors from speculative trading risks,"No specific price movements mentioned, but regulatory uncertainty and restrictions on retail access could create bearish pressure on crypto markets in Singapore",bearish,LUNA
